category,question,answer,source
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in dnb mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.4 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн Fruity Balance-аар өрсөлдөж буй buss-уудыг +/−0.9 dB шатлуул.",Local generated FL Studio troubleshooting dataset
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in dubstep mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.1 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн Patcher дотор mono low split-ийг 195 Hz дээр баталгаажуул.",Local generated FL Studio troubleshooting dataset
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in electronic mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.8 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн woodwinds ба арын layer хоёрын mid хүрээг тусад нь зайлуул, мөн Patcher дотор mono low split-ийг 220 Hz дээр баталгаажуул.",Local generated FL Studio troubleshooting dataset
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in house mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.3 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн Fruity Balance-аар өрсөлдөж буй buss-уудыг +/−1.8 dB шатлуул.",Local generated FL Studio troubleshooting dataset
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in pop mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.6 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн Fruity Balance-аар өрсөлдөж буй buss-уудыг +/−2.3 dB шатлуул.",Local generated FL Studio troubleshooting dataset
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in rock mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.8 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн woodwinds ба арын layer хоёрын mid хүрээг тусад нь зайлуул.",Local generated FL Studio troubleshooting dataset
Mixing,Phase cancellation between kick and bass at 60Hz on woodwinds in trap mix,"Kick ба bass-ийн аль нэг сувгийг Fruity Stereo Shaper-аар 0.4 ms орчим шилжүүлж, Wave Candy дээр 60 Hz орчмын summing-ийг шалга. Дараа нь Fruity Parametric EQ 2-оор нэгэнд нь жижиг хөндий, нөгөөд нь өргөн bump гаргавал low-end илүү цэвэрхэн давхарлана, мөн woodwinds ба арын layer хоёрын mid хүрээг тусад нь зайлуул.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in trap mix,"acoustic piano-д Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 72% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in dubstep mix,"acoustic piano-ийн chain дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 64% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in dnb mix,"acoustic piano дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 63% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in classical mix,"acoustic piano дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 52% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in house mix,"acoustic piano дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 71% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in electronic mix,"acoustic piano-д Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 57% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in jazz mix,"acoustic piano сувган дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 70% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in rock mix,"acoustic piano дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 76% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in hip-hop mix,"acoustic piano-ийн chain дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 73% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in ambient mix,"acoustic piano дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 56% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in folk mix,"acoustic piano-д Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 78% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in r&b mix,"acoustic piano сувган дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 68% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on acoustic piano in metal mix,"acoustic piano-ийн chain дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 71% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on background vocal in classical mix,"background vocal-ийн chain дээр Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 77% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on background vocal in r&b mix,"background vocal-д Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 59% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
Mixing,Ping-pong delay creating unnatural hard panning on vocal on background vocal in dubstep mix,"background vocal-д Fruity Delay 3-ийн ping-pong spread-ийг 100%-аас 75% хүртэл буулгаж, Patcher дотор Fruity Stereo Shaper-аар side өргөнийг нэмэлтээр нарийсга. Төвийн мэдээлэл унахгүй мөртлөө hard-pan мэдрэмж илүү байгаллаг болно.",Local generated FL Studio troubleshooting dataset
